"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT03"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-05","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-06","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-07","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-08","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-09","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-10","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-11","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-12","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-13","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-14","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-15","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-16","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-17","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-18","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-19","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-20","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-21","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-22","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-23","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-24","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-25","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-26","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-27","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-28","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-29","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-30","0.20","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-01-31","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-01","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-02","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-03","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-04","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-05","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-06","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-07","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-08","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-09","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-10","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-11","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-12","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-13","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-14","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-15","0.43","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-16","0.46","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-17","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-18","0.29","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-19","0.44","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-20","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-21","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-22","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-23","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-24","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-25","0.63","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-26","0.06","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-27","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-02-28","0.00","0.0","0.0",,,,,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-01","0.00",,,,"61","38","46",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-02","0.18",,,,"60","44","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-03","0.03",,,,"61","51","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-04","0.00",,,,"67","44","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-05","0.00",,,,"74","50","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-06","0.00",,,,"61","48","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-07","0.00",,,,"62","48","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-08","0.00",,,,"69","43","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-09","0.00",,,,"78","52","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-10","0.00",,,,"71","47","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-11","0.00",,,,"64","46","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-12","0.00",,,,"62","46","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-13","0.00",,,,"66","46","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-14","0.00",,,,"69","47","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-15","0.00",,,,"74","50","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-16","0.00",,,,"68","49","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-17","0.00",,,,"71","48","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-18","0.32",,,,"63","41","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-19","0.17",,,,"57","50","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-20","4.21",,,,"56","47","47",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-21","0.16",,,,"58","43","46",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-22","0.00",,,,"59","43","44",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-23","0.43",,,,"56","41","42",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-24","0.22",,,,"59","42","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-25","0.24",,,,"61","49","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-26","0.01",,,,"59","45","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-27","0.06",,,,"62","50","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-28","0.00",,,,"65","46","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-29","0.00",,,,"66","46","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-30","0.00",,,,"81","48","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-03-31","0.00",,,,"85","57","64",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-01","0.00",,,,"78","56","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-02","0.00",,,,"61","57","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-03","0.00",,,,"64","52","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-04","0.00",,,,"69","50","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-05","0.00",,,,"70","49","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-06","0.00",,,,"67","54","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-07","0.00",,,,"59","48","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-08","0.00",,,,"56","39","42",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-09","0.00",,,,"60","38","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-10","0.00",,,,"63","45","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-11","0.00",,,,"67","46","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-12","0.00",,,,"64","46","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-13","0.00",,,,"62","50","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-14","0.00",,,,"71","46","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-15","0.00",,,,"77","53","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-16","0.00",,,,"79","58","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-17","0.00",,,,"69","55","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-18","0.03",,,,"66","56","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-19","0.01",,,,"66","52","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-20","0.00",,,,"66","55","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-21","0.00",,,,"66","53","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-22","0.00",,,,"65","50","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-23","0.00",,,,"65","50","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-24","0.00",,,,"63","54","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-25","0.00",,,,"70","51","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-26","0.00",,,,"71","51","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-27","0.00",,,,"72","50","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-28","0.00",,,,"70","51","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-29","0.00",,,,"69","49","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-04-30","0.00",,,,"79","49","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-01","0.00",,,,"81","50","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-02","0.00",,,,"84","54","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-03","0.00",,,,"84","57","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-04","0.00",,,,"80","53","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-05","0.00",,,,"70","52","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-06","0.00",,,,"65","54","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-07","0.00",,,,"66","54","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-08","0.00",,,,"66","51","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-09","0.05",,,,"64","47","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-10","0.00",,,,"66","47","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-11","0.00",,,,"67","48","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-12","0.00",,,,"70","49","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-13","0.00",,,,"69","52","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-14","0.00",,,,"66","53","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-15","0.06",,,,"62","48","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-16","0.04",,,,"62","44","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-17","0.32",,,,"65","50","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-18","0.03",,,,"65","52","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-19","0.00",,,,"67","48","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-20","0.00",,,,"67","50","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-21","0.00",,,,"66","52",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-22","0.00",,,,"66","54","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-23","0.00",,,,"66","54","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-24","0.00",,,,"66","49","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-25","0.00",,,,"68","50","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-26","0.00",,,,"69","50","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-27","0.00",,,,"72","52","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-28","0.00",,,,"67","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-29","0.00",,,,"66","52","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-30","0.00",,,,"68","46","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-05-31","0.00",,,,"66","47","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-01","0.00",,,,"71","49",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-02","0.00",,,,"69","47","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-03","0.00",,,,"69","48","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-04","0.00",,,,"68","50","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-05","0.02",,,,"69","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-06","0.14",,,,"69","54","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-07","0.00",,,,"71","51","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-08","0.00",,,,"67","54","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-09","0.00",,,,"67","53","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-10","0.00",,,,"65","55","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-11","0.01",,,,"64","54","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-12","0.00",,,,"69","53","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-13","0.00",,,,"69","51","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-14","0.00",,,,"68","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-15","0.00",,,,"67","55","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-16","0.01",,,,"67","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-17","0.00",,,,"70","56","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-18","0.00",,,,"68","54","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-19","0.00",,,,"69","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-20","0.00",,,,"72","54","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-21","0.00",,,,"72","57","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-22","0.00",,,,"70","57","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-23","0.00",,,,"71","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-24","0.00",,,,"69","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-25","0.00",,,,"68","57","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-26","0.00",,,,"72","56","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-27","0.00",,,,"74","55","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-28","0.00",,,,"72","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-29","0.00",,,,"71","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-06-30","0.00",,,,"77","54","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-01","0.00",,,,"80","57","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-02","0.00",,,,"79","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-03","0.00",,,,"73","61","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-04","0.00",,,,"79","60","65",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-05","0.00",,,,"82","64","66",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-06","0.00",,,,"82","65","67",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-07","0.00",,,,"79","64","64",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-08","0.00",,,,"77","62","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-09","0.00",,,,"73","61","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-10","0.00",,,,"74","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-11","0.00",,,,"73","59","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-12","0.00",,,,"72","61","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-13","0.00",,,,"73","61","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-14","0.00",,,,"73","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-15","0.00",,,,"72","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-16","0.00",,,,"72","55","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-17","0.00",,,,"73","56","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-18","0.00",,,,"76","57","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-19","0.00",,,,"76","56","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-20","0.00",,,,"72","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-21","0.00",,,,"71","58","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-22","0.00",,,,"72","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-23","0.00",,,,"73","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-24","0.00",,,,"71","57","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-25","0.00",,,,"74","58","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-26","0.00",,,,"76","58","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-27","0.00",,,,"74","60","64",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-28","0.00",,,,"76","60","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-29","0.00",,,,"69","61","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-30","0.00",,,,"69","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-07-31","0.00",,,,"73","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-01","0.00",,,,"74","57","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-02","0.00",,,,"74","58","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-03","0.00",,,,"73","58","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-04","0.00",,,,"75","54","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-05","0.00",,,,"71","57","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-06","0.00",,,,"70","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-07","0.00",,,,"71","58","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-08","0.00",,,,"72","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-09","0.00",,,,"71","58","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-10","0.00",,,,"74","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-11","0.00",,,,"73","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-12","0.00",,,,"71","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-13","0.00",,,,"73","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-14","0.00",,,,"71","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-15","0.00",,,,"73","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-16","0.00",,,,"73","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-17","0.00",,,,"75","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-18","0.00",,,,"76","57","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-19","0.00",,,,"73","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-20","0.00",,,,"74","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-21","0.00",,,,"72","58","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-22","0.00",,,,"71","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-23","0.00",,,,"75","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-24","0.00",,,,"76","60","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-25","0.00",,,,"78","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-26","0.00",,,,"72","60","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-27","0.00",,,,"77","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-28","0.00",,,,"75","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-29","0.00",,,,"74","57","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-30","0.00",,,,"70","56","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-08-31","0.00",,,,"69","56","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-09-01","0.00",,,,"66","57","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-09-02","0.00",,,,"66","55","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2011-09-03","0.00",,,,"65","55","58",
